model_name,model_architecture,model_label,trigger_type_aux,square30_mean_diff,square30_std_diff,clean_mean,clean_std,square30_mean,square30_std,trigger_color,num_classes
id-00000319,densenet161,clean,none,0.18055522441864014,0.1348487138748169,1.1531397104263306,1.0170530080795288,1.3336949348449707,1.1519017219543457,"(127, 127, 127)",14
id-00000320,shufflenet1_0,clean,none,0.21557509899139404,0.09314364194869995,1.6166808605194092,0.43860751390457153,1.8322559595108032,0.5317511558532715,"(127, 127, 127)",10
id-00000321,shufflenet1_0,backdoor,polygon-4,0.7786054611206055,0.6645472645759583,2.22859263420105,0.24962203204631805,3.0071980953216553,0.9141693115234375,"(127, 127, 127)",10
id-00000322,mobilenetv2,backdoor,polygon-4,0.20241737365722656,-0.0124664306640625,4.522161483764648,0.6501562595367432,4.724578857421875,0.6376898288726807,"(127, 127, 127)",21
id-00000323,googlenet,clean,none,0.18226313591003418,0.16344600915908813,1.6780967712402344,0.637161374092102,1.8603599071502686,0.8006073832511902,"(127, 127, 127)",13
id-00000324,resnet101,clean,none,0.197532057762146,0.08076339960098267,1.9496303796768188,0.7691097855567932,2.147162437438965,0.8498731851577759,"(127, 127, 127)",18
id-00000325,resnet152,backdoor,polygon-9,0.3507697582244873,0.15928488969802856,2.205563545227051,0.8551234602928162,2.556333303451538,1.0144083499908447,"(127, 127, 127)",14
id-00000326,resnet18,backdoor,instagram-gotham,0.1764066219329834,0.12189111113548279,3.3811299800872803,0.37828412652015686,3.5575366020202637,0.5001752376556396,"(127, 127, 127)",18
id-00000327,wideresnet101,clean,none,0.3592722415924072,0.2649564743041992,2.2660539150238037,0.9475185871124268,2.625326156616211,1.212475061416626,"(127, 127, 127)",11
id-00000328,wideresnet101,backdoor,polygon-8,0.2263472080230713,0.17279911041259766,2.0426864624023438,0.856214165687561,2.269033670425415,1.0290132761001587,"(127, 127, 127)",13
id-00000329,wideresnet101,backdoor,instagram-kelvin,0.18928170204162598,0.10154694318771362,2.3874411582946777,0.7618282437324524,2.5767228603363037,0.863375186920166,"(127, 127, 127)",17
id-00000330,resnet101,backdoor,polygon-9,0.10820484161376953,0.13746368885040283,2.9908416271209717,1.0674409866333008,3.099046468734741,1.2049046754837036,"(127, 127, 127)",8
id-00000331,googlenet,clean,none,0.14117026329040527,0.14625540375709534,1.3724994659423828,0.40624579787254333,1.513669729232788,0.5525012016296387,"(127, 127, 127)",15
id-00000332,wideresnet50,backdoor,polygon-9,0.1670246124267578,0.04075002670288086,2.4466662406921387,0.7755613327026367,2.6136908531188965,0.8163113594055176,"(127, 127, 127)",19
id-00000333,shufflenet2_0,clean,none,0.34563112258911133,0.059311747550964355,2.4117496013641357,0.7041439414024353,2.757380723953247,0.7634556889533997,"(127, 127, 127)",24
id-00000334,shufflenet1_0,backdoor,instagram-lomo,0.20198917388916016,0.06788486242294312,1.4727994203567505,0.49822425842285156,1.6747885942459106,0.5661091208457947,"(127, 127, 127)",6
id-00000335,resnet18,backdoor,instagram-toasterxform,0.30162477493286133,0.24660295248031616,3.1209323406219482,0.5185124278068542,3.4225571155548096,0.7651153802871704,"(127, 127, 127)",16
id-00000336,inceptionv3,backdoor,instagram-toasterxform,0.1303575038909912,0.043849825859069824,1.6754286289215088,0.5617930889129639,1.8057861328125,0.6056429147720337,"(127, 127, 127)",13
id-00000337,resnet101,backdoor,instagram-lomo,0.10901927947998047,0.03089684247970581,2.7039761543273926,0.9118911623954773,2.812995433807373,0.9427880048751831,"(127, 127, 127)",11
id-00000338,resnet152,clean,none,0.019968748092651367,-0.0019254088401794434,3.043795108795166,0.8266488313674927,3.0637638568878174,0.8247234225273132,"(127, 127, 127)",6
id-00000339,vgg16bn,backdoor,polygon-4,0.3949460983276367,0.3183242082595825,1.4796382188796997,1.329270839691162,1.8745843172073364,1.6475950479507446,"(127, 127, 127)",18
id-00000340,resnet18,backdoor,instagram-kelvin,0.2816331386566162,0.08222389221191406,3.525542974472046,0.7620238065719604,3.807176113128662,0.8442476987838745,"(127, 127, 127)",20
id-00000341,shufflenet2_0,clean,none,0.306007981300354,0.11347931623458862,1.9677761793136597,0.4873853921890259,2.2737841606140137,0.6008647084236145,"(127, 127, 127)",18
id-00000342,vgg11bn,clean,none,0.24932193756103516,0.2391279935836792,2.4018027782440186,1.5845947265625,2.6511247158050537,1.8237227201461792,"(127, 127, 127)",21
id-00000343,vgg19bn,clean,none,0.3388817310333252,0.12316238880157471,2.5305399894714355,1.6789662837982178,2.8694217205047607,1.8021286725997925,"(127, 127, 127)",16
id-00000344,inceptionv3,clean,none,0.24335813522338867,0.25416356325149536,2.0502634048461914,0.2684938311576843,2.29362154006958,0.5226573944091797,"(127, 127, 127)",24
id-00000345,densenet169,backdoor,polygon-8,0.4993109107017517,0.6901640892028809,0.772084653377533,0.7790811061859131,1.2713955640792847,1.469245195388794,"(127, 127, 127)",7
id-00000346,densenet121,clean,none,0.20565444231033325,0.1540657877922058,0.9501957297325134,0.887582004070282,1.1558501720428467,1.0416477918624878,"(127, 127, 127)",7
id-00000347,googlenet,backdoor,instagram-toasterxform,0.31244170665740967,0.36104533076286316,1.9815927743911743,0.252159982919693,2.294034481048584,0.6132053136825562,"(127, 127, 127)",24
id-00000348,vgg19bn,backdoor,instagram-toasterxform,0.30034685134887695,0.12063014507293701,2.6912055015563965,1.7451069355010986,2.9915523529052734,1.8657370805740356,"(127, 127, 127)",8
id-00000349,vgg11bn,backdoor,instagram-lomo,0.36656928062438965,0.36331772804260254,1.6807682514190674,1.2904337644577026,2.047337532043457,1.6537514925003052,"(127, 127, 127)",21
id-00000350,shufflenet2_0,backdoor,polygon-8,0.32106244564056396,0.30640459060668945,1.4665513038635254,0.5705316662788391,1.7876137495040894,0.8769362568855286,"(127, 127, 127)",11
id-00000351,resnet50,backdoor,instagram-kelvin,0.1985129714012146,0.28013044595718384,0.9162032008171082,0.5582340359687805,1.1147161722183228,0.8383644819259644,"(127, 127, 127)",15
id-00000352,resnet18,backdoor,polygon-9,0.4013328552246094,0.4007902443408966,3.4069812297821045,0.47407642006874084,3.808314085006714,0.8748666644096375,"(127, 127, 127)",16
id-00000353,resnet34,clean,none,0.1759476661682129,0.044969916343688965,3.220123529434204,0.5680685043334961,3.396071195602417,0.6130384206771851,"(127, 127, 127)",19
id-00000354,inceptionv3,clean,none,0.18249797821044922,0.04880291223526001,2.7523128986358643,0.6371331214904785,2.9348108768463135,0.6859360337257385,"(127, 127, 127)",10
id-00000355,googlenet,backdoor,instagram-kelvin,0.18549871444702148,0.1878020465373993,1.5857484340667725,0.45990702509880066,1.771247148513794,0.6477090716362,"(127, 127, 127)",9
id-00000356,googlenet,clean,none,0.40462613105773926,0.4768829345703125,2.002948522567749,0.32345014810562134,2.4075746536254883,0.8003330826759338,"(127, 127, 127)",21
id-00000357,densenet121,clean,none,0.10623878240585327,0.08592796325683594,0.9223831295967102,1.0242605209350586,1.0286219120025635,1.1101884841918945,"(127, 127, 127)",11
id-00000358,wideresnet50,backdoor,polygon-9,0.25605905055999756,0.40297961235046387,1.794446587562561,0.5001328587532043,2.0505056381225586,0.9031124711036682,"(127, 127, 127)",19
id-00000359,resnet101,backdoor,polygon-9,0.18992817401885986,0.1681879758834839,1.2362017631530762,0.6904446482658386,1.426129937171936,0.8586326241493225,"(127, 127, 127)",23
id-00000360,shufflenet1_0,clean,none,0.2654392719268799,0.16603821516036987,2.081719398498535,0.3823389410972595,2.347158670425415,0.5483771562576294,"(127, 127, 127)",19
id-00000361,shufflenet1_0,backdoor,polygon-4,0.4280986785888672,0.30303817987442017,2.178795337677002,0.5264531373977661,2.606894016265869,0.8294913172721863,"(127, 127, 127)",18
id-00000362,mobilenetv2,clean,none,0.2266697883605957,0.05065655708312988,4.3687872886657715,0.5424121022224426,4.595457077026367,0.5930686593055725,"(127, 127, 127)",18
id-00000363,densenet201,backdoor,instagram-kelvin,0.23852193355560303,0.14292216300964355,1.5035325288772583,1.092789888381958,1.7420544624328613,1.2357120513916016,"(127, 127, 127)",17
id-00000364,mobilenetv2,backdoor,polygon-8,0.1956343650817871,0.06932443380355835,4.249979019165039,0.6957788467407227,4.445613384246826,0.765103280544281,"(127, 127, 127)",15
id-00000365,inceptionv3,backdoor,instagram-nashville,0.17473936080932617,0.06867837905883789,2.1946115493774414,0.5461161136627197,2.3693509101867676,0.6147944927215576,"(127, 127, 127)",13
id-00000366,resnet34,clean,none,0.3260657787322998,0.21516835689544678,2.7248353958129883,0.773365318775177,3.050901174545288,0.9885336756706238,"(127, 127, 127)",11
id-00000367,densenet201,backdoor,polygon-4,0.12331521511077881,0.0643010139465332,1.653601050376892,1.2371679544448853,1.776916265487671,1.3014689683914185,"(127, 127, 127)",13
id-00000368,vgg19bn,clean,none,0.13308238983154297,0.07607924938201904,2.1209654808044434,1.4405882358551025,2.2540478706359863,1.5166674852371216,"(127, 127, 127)",5
id-00000369,densenet169,backdoor,polygon-8,0.10384547710418701,0.11138248443603516,0.8297594785690308,0.7988951802253723,0.9336049556732178,0.9102776646614075,"(127, 127, 127)",7
id-00000370,vgg11bn,clean,none,0.09514975547790527,0.09444236755371094,1.7847896814346313,1.5707364082336426,1.8799394369125366,1.6651787757873535,"(127, 127, 127)",7
id-00000371,densenet121,clean,none,0.24076533317565918,0.11107206344604492,1.6643636226654053,0.9177924394607544,1.9051289558410645,1.0288645029067993,"(127, 127, 127)",13
id-00000372,inceptionv3,clean,none,0.2550201416015625,0.11077684164047241,2.0690791606903076,0.5797021985054016,2.32409930229187,0.690479040145874,"(127, 127, 127)",16
id-00000373,inceptionv3,backdoor,instagram-lomo,0.24865365028381348,0.1178508996963501,1.7661869525909424,0.59429532289505,2.014840602874756,0.7121462225914001,"(127, 127, 127)",11
id-00000374,vgg13bn,clean,none,0.2899894714355469,0.2759056091308594,2.2882914543151855,0.7906694412231445,2.5782809257507324,1.066575050354004,"(127, 127, 127)",24
id-00000375,shufflenet2_0,backdoor,instagram-nashville,0.24931621551513672,0.18241065740585327,1.902613639831543,0.327301025390625,2.1519298553466797,0.5097116827964783,"(127, 127, 127)",22
id-00000376,resnet34,clean,none,0.1525646448135376,0.22933509945869446,1.571671485900879,0.31563279032707214,1.7242361307144165,0.5449678897857666,"(127, 127, 127)",8
id-00000377,densenet169,clean,none,0.1653900146484375,0.012909770011901855,1.8156135082244873,0.6644372344017029,1.9810035228729248,0.6773470044136047,"(127, 127, 127)",6
id-00000378,densenet121,clean,none,0.16959476470947266,0.10245621204376221,1.2528331279754639,0.9597748517990112,1.4224278926849365,1.0622310638427734,"(127, 127, 127)",16
id-00000379,resnet50,backdoor,instagram-nashville,0.15421652793884277,0.1041942834854126,2.269230604171753,1.1420944929122925,2.4234471321105957,1.246288776397705,"(127, 127, 127)",16
id-00000380,googlenet,backdoor,polygon-9,0.24361789226531982,0.36767032742500305,1.752286672592163,0.3726283609867096,1.995904564857483,0.7402986884117126,"(127, 127, 127)",16
id-00000381,resnet50,clean,none,0.05971574783325195,0.05993092060089111,2.323011636734009,1.1645371913909912,2.3827273845672607,1.2244681119918823,"(127, 127, 127)",6
id-00000382,vgg16bn,backdoor,polygon-4,0.8844764232635498,0.45997369289398193,2.659374475479126,1.3838410377502441,3.543850898742676,1.843814730644226,"(127, 127, 127)",19
id-00000383,resnet34,backdoor,polygon-3,0.37884092330932617,0.19439393281936646,2.988201856613159,0.5865927934646606,3.3670427799224854,0.7809867262840271,"(127, 127, 127)",22
id-00000384,resnet18,clean,none,0.2725062370300293,0.15084391832351685,3.1925952434539795,0.46323633193969727,3.465101480484009,0.6140802502632141,"(127, 127, 127)",17
id-00000385,densenet161,clean,none,0.08135038614273071,0.05577397346496582,0.935871422290802,0.8781083226203918,1.0172218084335327,0.9338822960853577,"(127, 127, 127)",17
id-00000386,vgg16bn,clean,none,0.3471503257751465,0.38223135471343994,1.6437033414840698,1.045545220375061,1.9908536672592163,1.427776575088501,"(127, 127, 127)",14
id-00000387,vgg11bn,clean,none,0.28401947021484375,0.21146535873413086,1.912916660308838,1.1267098188400269,2.1969361305236816,1.3381751775741577,"(127, 127, 127)",21
id-00000388,vgg19bn,backdoor,polygon-8,0.8335963487625122,0.7392289638519287,1.8893123865127563,1.4208643436431885,2.7229087352752686,2.160093307495117,"(127, 127, 127)",17
id-00000389,densenet169,backdoor,polygon-3,0.20588481426239014,0.1043633222579956,1.3445457220077515,1.41475248336792,1.5504305362701416,1.5191158056259155,"(127, 127, 127)",16
id-00000390,vgg16bn,backdoor,instagram-lomo,0.20419669151306152,0.13278615474700928,2.64031982421875,1.558519959449768,2.8445165157318115,1.6913061141967773,"(127, 127, 127)",14
id-00000391,densenet201,backdoor,instagram-kelvin,0.05398547649383545,0.008652329444885254,1.6974982023239136,1.091356873512268,1.751483678817749,1.1000092029571533,"(127, 127, 127)",6
id-00000392,shufflenet1_5,clean,none,0.23588621616363525,0.2028544545173645,1.8465827703475952,0.3123354911804199,2.0824689865112305,0.5151899456977844,"(127, 127, 127)",24
id-00000393,shufflenet1_5,clean,none,0.13831710815429688,0.0645199716091156,1.3019927740097046,0.4964294731616974,1.4403098821640015,0.560949444770813,"(127, 127, 127)",8
id-00000394,wideresnet50,backdoor,instagram-gotham,0.28275370597839355,0.11862212419509888,2.5604920387268066,0.9683110117912292,2.8432457447052,1.0869331359863281,"(127, 127, 127)",19
id-00000395,googlenet,clean,none,0.18136191368103027,0.27006810903549194,1.2463946342468262,0.49402815103530884,1.4277565479278564,0.7640962600708008,"(127, 127, 127)",16
id-00000396,wideresnet101,backdoor,polygon-4,0.2902796268463135,0.1476954221725464,3.0600733757019043,1.1990588903427124,3.3503530025482178,1.3467543125152588,"(127, 127, 127)",23
id-00000397,shufflenet2_0,backdoor,polygon-9,0.0842123031616211,-0.00674787163734436,2.702059030532837,0.4951687455177307,2.786271333694458,0.48842087388038635,"(127, 127, 127)",10
id-00000398,resnet34,clean,none,0.19180798530578613,0.12490272521972656,2.947510242462158,0.5435494780540466,3.1393182277679443,0.6684522032737732,"(127, 127, 127)",12
id-00000399,resnet152,clean,none,0.2259221076965332,0.10286617279052734,2.1490297317504883,1.0104687213897705,2.3749518394470215,1.1133348941802979,"(127, 127, 127)",18
id-00000400,resnet34,backdoor,instagram-kelvin,0.22463369369506836,0.06119966506958008,2.9971797466278076,0.49871379137039185,3.221813440322876,0.5599134564399719,"(127, 127, 127)",24
id-00000401,resnet18,backdoor,instagram-gotham,0.14286422729492188,0.07329580187797546,2.7526028156280518,0.3876931369304657,2.8954670429229736,0.46098893880844116,"(127, 127, 127)",6
id-00000402,densenet121,clean,none,0.1632699966430664,0.08904588222503662,0.8212767839431763,0.8588838577270508,0.9845467805862427,0.9479297399520874,"(127, 127, 127)",8
id-00000403,densenet121,backdoor,polygon-9,1.0029888153076172,0.973988950252533,1.2228083610534668,0.8282826542854309,2.225797176361084,1.8022716045379639,"(127, 127, 127)",13
id-00000404,densenet121,backdoor,polygon-3,0.1826149821281433,0.12696987390518188,0.48212361335754395,0.7088328003883362,0.6647385954856873,0.8358026742935181,"(127, 127, 127)",8
id-00000405,vgg16bn,clean,none,0.28041720390319824,0.2131052017211914,2.218303680419922,1.4299736022949219,2.49872088432312,1.6430788040161133,"(127, 127, 127)",14
id-00000406,googlenet,clean,none,0.16737401485443115,0.1468469500541687,1.6492736339569092,0.6118433475494385,1.8166476488113403,0.7586902976036072,"(127, 127, 127)",9
id-00000407,densenet121,clean,none,0.17728745937347412,0.1708381175994873,1.1671079397201538,0.7950618267059326,1.344395399093628,0.9658999443054199,"(127, 127, 127)",13
id-00000408,vgg16bn,clean,none,0.20361006259918213,0.1529839038848877,1.76433265209198,1.3675975799560547,1.967942714691162,1.5205814838409424,"(127, 127, 127)",12
id-00000409,mobilenetv2,backdoor,instagram-kelvin,0.20970416069030762,0.08905607461929321,3.8739101886749268,0.49162155389785767,4.083614349365234,0.5806776285171509,"(127, 127, 127)",11
id-00000410,mobilenetv2,backdoor,polygon-8,0.4804191589355469,0.4787423610687256,4.644968032836914,0.3258218765258789,5.125387191772461,0.8045642375946045,"(127, 127, 127)",6
id-00000411,resnet18,clean,none,0.16895079612731934,0.039767712354660034,3.6133174896240234,0.4623779356479645,3.7822682857513428,0.5021456480026245,"(127, 127, 127)",13
id-00000412,shufflenet1_0,backdoor,polygon-3,0.4284029006958008,0.31596803665161133,2.379875898361206,0.5580552220344543,2.808278799057007,0.8740232586860657,"(127, 127, 127)",10
id-00000413,mobilenetv2,backdoor,polygon-9,0.22709417343139648,0.1440078616142273,4.21543550491333,0.3251795470714569,4.442529678344727,0.4691874086856842,"(127, 127, 127)",11
id-00000414,vgg16bn,clean,none,0.24278044700622559,0.24351727962493896,2.35390043258667,1.281345248222351,2.5966808795928955,1.52486252784729,"(127, 127, 127)",22
id-00000415,wideresnet101,clean,none,0.16087555885314941,0.06807267665863037,1.7917850017547607,0.5763262510299683,1.9526605606079102,0.6443989276885986,"(127, 127, 127)",10
id-00000416,shufflenet1_5,clean,none,0.2797524929046631,0.13326311111450195,2.1548421382904053,0.46137118339538574,2.4345946311950684,0.5946342945098877,"(127, 127, 127)",18
id-00000417,shufflenet1_0,backdoor,instagram-nashville,0.20164895057678223,0.15354090929031372,1.9495055675506592,0.3624633550643921,2.1511545181274414,0.5160042643547058,"(127, 127, 127)",18
id-00000418,googlenet,clean,none,0.3395456075668335,0.24809294939041138,1.6841520071029663,0.6149964332580566,2.0236976146698,0.863089382648468,"(127, 127, 127)",19
id-00000419,vgg13bn,backdoor,instagram-lomo,0.35634613037109375,0.1783585548400879,2.224311590194702,1.6630991697311401,2.580657720565796,1.841457724571228,"(127, 127, 127)",9
id-00000420,vgg11bn,backdoor,instagram-toasterxform,0.37128376960754395,0.2205517292022705,3.1218771934509277,1.3816312551498413,3.4931609630584717,1.6021829843521118,"(127, 127, 127)",16
id-00000421,resnet18,backdoor,instagram-gotham,0.23526549339294434,0.14033162593841553,3.217855215072632,0.5724648237228394,3.453120708465576,0.7127964496612549,"(127, 127, 127)",20
id-00000422,shufflenet2_0,backdoor,instagram-toasterxform,0.29452240467071533,0.2567942142486572,1.931151270866394,0.34244614839553833,2.2256736755371094,0.5992403626441956,"(127, 127, 127)",24
id-00000423,resnet152,backdoor,polygon-4,0.2584385871887207,0.15458661317825317,2.14365553855896,0.9048895239830017,2.4020941257476807,1.0594761371612549,"(127, 127, 127)",18
id-00000424,inceptionv3,backdoor,polygon-8,0.19253385066986084,0.08092427253723145,1.4006130695343018,0.575332760810852,1.5931469202041626,0.6562570333480835,"(127, 127, 127)",10
id-00000425,wideresnet101,clean,none,0.11893963813781738,0.09275352954864502,2.056591033935547,1.3543477058410645,2.1755306720733643,1.4471012353897095,"(127, 127, 127)",9
id-00000426,shufflenet1_5,clean,none,0.19369947910308838,0.15118908882141113,1.7618820667266846,0.23336488008499146,1.955581545829773,0.3845539689064026,"(127, 127, 127)",10
id-00000427,densenet169,backdoor,instagram-kelvin,0.2738161087036133,0.06926286220550537,2.062192440032959,1.3454660177230835,2.3360085487365723,1.4147288799285889,"(127, 127, 127)",20
id-00000428,resnet101,clean,none,0.17857956886291504,0.07761144638061523,1.8849947452545166,1.0803223848342896,2.0635743141174316,1.1579338312149048,"(127, 127, 127)",6
id-00000429,resnet152,clean,none,0.20952332019805908,0.2926327586174011,1.3665995597839355,0.6344300508499146,1.5761228799819946,0.9270628094673157,"(127, 127, 127)",12
id-00000430,vgg19bn,clean,none,0.1621260643005371,0.11800706386566162,1.1915074586868286,1.3257805109024048,1.3536335229873657,1.4437875747680664,"(127, 127, 127)",11
id-00000431,shufflenet2_0,clean,none,0.2276451587677002,0.10270392894744873,1.7410128116607666,0.5677907466888428,1.9686579704284668,0.6704946756362915,"(127, 127, 127)",13
id-00000432,vgg13bn,backdoor,instagram-toasterxform,0.26435112953186035,0.17322659492492676,2.7441658973693848,1.5429738759994507,3.008517026901245,1.7162004709243774,"(127, 127, 127)",15
id-00000433,shufflenet1_0,backdoor,polygon-3,0.3039844036102295,0.10989686846733093,2.4752578735351562,0.4589467942714691,2.7792422771453857,0.5688436627388,"(127, 127, 127)",17
id-00000434,wideresnet101,clean,none,0.025656938552856445,-0.022559642791748047,1.7125369310379028,1.0344032049179077,1.7381938695907593,1.0118435621261597,"(127, 127, 127)",5
id-00000435,shufflenet1_5,clean,none,0.16145575046539307,0.05680549144744873,1.8349816799163818,0.5481528639793396,1.996437430381775,0.6049583554267883,"(127, 127, 127)",8
id-00000436,mobilenetv2,backdoor,polygon-4,0.05794382095336914,-0.04167357087135315,5.03335428237915,0.35257646441459656,5.0912981033325195,0.3109028935432434,"(127, 127, 127)",11
id-00000437,densenet161,clean,none,0.146005779504776,0.4079777002334595,0.42434778809547424,0.7949097156524658,0.5703535676002502,1.2028874158859253,"(127, 127, 127)",5
id-00000438,mobilenetv2,clean,none,0.19464969635009766,0.002660810947418213,4.5270609855651855,0.8462704420089722,4.721710681915283,0.8489312529563904,"(127, 127, 127)",20
id-00000439,squeezenetv1_1,clean,none,0.21747684478759766,0.3072323799133301,1.7059627771377563,0.5209221839904785,1.923439621925354,0.8281545639038086,"(127, 127, 127)",14
id-00000440,googlenet,backdoor,instagram-lomo,0.3456885814666748,0.35640043020248413,1.6436811685562134,0.5579479932785034,1.9893697500228882,0.9143484234809875,"(127, 127, 127)",21
id-00000441,shufflenet2_0,clean,none,0.22126436233520508,0.09301847219467163,1.6609563827514648,0.5034817457199097,1.88222074508667,0.5965002179145813,"(127, 127, 127)",10
id-00000442,densenet161,backdoor,polygon-4,0.22336629033088684,0.2988625764846802,0.49025222659111023,0.7336359024047852,0.7136185169219971,1.0324984788894653,"(127, 127, 127)",5
id-00000443,resnet18,clean,none,0.17911291122436523,0.11275628209114075,3.3995070457458496,0.2893899977207184,3.578619956970215,0.40214627981185913,"(127, 127, 127)",10
id-00000444,resnet50,backdoor,polygon-8,0.22882676124572754,0.1145176887512207,2.2510125637054443,1.150469422340393,2.479839324951172,1.2649871110916138,"(127, 127, 127)",18
id-00000445,mobilenetv2,backdoor,instagram-gotham,0.20219945907592773,0.017277538776397705,4.40744686126709,0.5940232872962952,4.609646320343018,0.6113008260726929,"(127, 127, 127)",23
id-00000446,densenet169,backdoor,polygon-4,0.30445897579193115,0.36557066440582275,1.3248507976531982,1.108540415763855,1.6293097734451294,1.4741110801696777,"(127, 127, 127)",17
id-00000447,resnet18,clean,none,0.24883055686950684,0.16292798519134521,2.450793743133545,0.6016010046005249,2.6996243000030518,0.7645289897918701,"(127, 127, 127)",23
id-00000448,vgg16bn,backdoor,instagram-toasterxform,0.3427720069885254,0.12230181694030762,2.4584150314331055,1.7203937768936157,2.801187038421631,1.8426955938339233,"(127, 127, 127)",15
id-00000449,wideresnet101,clean,none,0.23567521572113037,0.2134915590286255,1.212059497833252,0.8667310476303101,1.4477347135543823,1.0802226066589355,"(127, 127, 127)",5
id-00000450,resnet50,backdoor,polygon-8,0.5537033081054688,0.37670522928237915,2.7077796459198,0.7948039174079895,3.2614829540252686,1.1715091466903687,"(127, 127, 127)",22
id-00000451,shufflenet1_5,clean,none,0.10804367065429688,0.11756080389022827,1.4693293571472168,0.4256479740142822,1.5773730278015137,0.5432087779045105,"(127, 127, 127)",6
id-00000452,densenet161,clean,none,0.2391974925994873,0.14907383918762207,1.1123664379119873,0.9528658390045166,1.3515639305114746,1.1019396781921387,"(127, 127, 127)",24
id-00000453,vgg16bn,clean,none,0.204925537109375,0.14247214794158936,1.7890394926071167,1.3019810914993286,1.9939650297164917,1.444453239440918,"(127, 127, 127)",18
id-00000454,resnet152,backdoor,polygon-8,0.14937233924865723,0.19238591194152832,1.4358830451965332,0.7152869701385498,1.5852553844451904,0.9076728820800781,"(127, 127, 127)",12
id-00000455,resnet50,clean,none,0.1124422550201416,0.04691404104232788,2.735279083251953,0.9924440979957581,2.8477213382720947,1.039358139038086,"(127, 127, 127)",16
id-00000456,resnet152,backdoor,polygon-4,0.2661588191986084,0.24874800443649292,1.8941256999969482,0.6761574745178223,2.1602845191955566,0.9249054789543152,"(127, 127, 127)",17
id-00000457,resnet34,backdoor,instagram-gotham,0.27278804779052734,0.08532315492630005,3.540105104446411,0.44980984926223755,3.8128931522369385,0.5351330041885376,"(127, 127, 127)",22
id-00000458,googlenet,backdoor,instagram-nashville,0.22777283191680908,0.1697218418121338,1.7787410020828247,0.5823875665664673,2.006513833999634,0.7521094083786011,"(127, 127, 127)",21
id-00000459,squeezenetv1_1,clean,none,0.12985658645629883,0.12620598077774048,1.7020366191864014,0.7521563172340393,1.8318932056427002,0.8783622980117798,"(127, 127, 127)",8
id-00000460,shufflenet1_5,clean,none,0.1457148790359497,0.052051663398742676,1.005710244178772,0.3909875452518463,1.1514251232147217,0.443039208650589,"(127, 127, 127)",5
id-00000461,densenet169,backdoor,polygon-8,0.60992830991745,0.8818274140357971,0.971437394618988,0.7594876885414124,1.581365704536438,1.6413151025772095,"(127, 127, 127)",14
id-00000462,resnet34,backdoor,polygon-4,0.5489132404327393,0.3709213137626648,3.3068552017211914,0.5618851780891418,3.8557684421539307,0.9328064918518066,"(127, 127, 127)",24
id-00000463,densenet161,backdoor,polygon-8,1.1314618587493896,1.2356152534484863,0.600246012210846,0.7477096915245056,1.7317078113555908,1.9833250045776367,"(127, 127, 127)",13
id-00000464,shufflenet1_5,clean,none,0.434741735458374,0.13056915998458862,2.4756500720977783,0.5835356712341309,2.9103918075561523,0.7141048312187195,"(127, 127, 127)",20
id-00000465,densenet169,clean,none,0.08516526222229004,0.05811184644699097,1.4110103845596313,0.7324673533439636,1.4961756467819214,0.7905791997909546,"(127, 127, 127)",5
id-00000466,squeezenetv1_0,clean,none,0.3801947832107544,0.4470002055168152,1.7145494222640991,0.8408524394035339,2.0947442054748535,1.2878526449203491,"(127, 127, 127)",11
id-00000467,densenet161,backdoor,instagram-toasterxform,0.20395755767822266,0.16084325313568115,1.2916820049285889,0.7407829165458679,1.4956395626068115,0.9016261696815491,"(127, 127, 127)",16
id-00000468,resnet152,backdoor,instagram-lomo,0.1749628782272339,0.1390383243560791,1.1253455877304077,0.6596888899803162,1.3003084659576416,0.7987272143363953,"(127, 127, 127)",6
id-00000469,wideresnet50,backdoor,instagram-toasterxform,0.14506489038467407,0.1613713502883911,0.7001018524169922,0.4798389673233032,0.8451667428016663,0.6412103176116943,"(127, 127, 127)",21
id-00000470,densenet121,clean,none,0.18057453632354736,0.23817801475524902,1.4395513534545898,0.8494197130203247,1.6201258897781372,1.0875977277755737,"(127, 127, 127)",11
id-00000471,wideresnet50,backdoor,polygon-8,0.2503092288970947,0.1360490322113037,1.8899977207183838,0.9588124752044678,2.1403069496154785,1.0948615074157715,"(127, 127, 127)",17
id-00000472,densenet161,backdoor,instagram-toasterxform,0.3229018449783325,0.4083656668663025,1.1085823774337769,0.7257881760597229,1.4314842224121094,1.1341538429260254,"(127, 127, 127)",21
id-00000473,resnet101,backdoor,instagram-toasterxform,0.19653546810150146,0.13396888971328735,1.6875392198562622,0.7746760249137878,1.8840746879577637,0.9086449146270752,"(127, 127, 127)",6
id-00000474,resnet152,clean,none,0.20823073387145996,0.19069123268127441,1.916154146194458,0.6245850920677185,2.124384880065918,0.8152763247489929,"(127, 127, 127)",23
id-00000475,resnet152,clean,none,0.2613949775695801,0.0907469391822815,1.8683018684387207,0.9205736517906189,2.129696846008301,1.0113205909729004,"(127, 127, 127)",19
id-00000476,densenet169,clean,none,0.27577710151672363,0.21506774425506592,0.8606789112091064,0.6825761198997498,1.13645601272583,0.8976438641548157,"(127, 127, 127)",23
id-00000477,resnet152,clean,none,0.1917736530303955,0.2754392623901367,1.3186323642730713,0.46469056606292725,1.5104060173034668,0.740129828453064,"(127, 127, 127)",24
